recommendationClass,recommendationKey,recommendationMean,numberOfAnalystOpinions,shortName,symbol,Ticker,sector,state,fullExchangeName,In_SP500,In_NASDAQ,currentPrice,allTimeHigh,allTimeLow,beta,averageVolume,marketCap,enterpriseValue,priceToBook,enterpriseToRevenue,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,totalRevenue,revenuePerShare,grossProfits,ebitda,netIncomeToCommon,trailingEps,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,bookValue,operatingCashflow,freeCashflow,trailingAnnualDividendYield,payoutRatio,sharesOutstanding,floatShares,sharesShort,sharesPercentSharesOut,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,fullTimeEmployees,is_Insolvent,_debtToEquity,has_benefits,_PER,Total Assets_2024-12-31 00:00:00,Total Liabilities Net Minority Interest_2024-12-31 00:00:00,Stockholders Equity_2024-12-31 00:00:00,Total Debt_2024-12-31 00:00:00,Working Capital_2024-12-31 00:00:00,Total Assets_2023-12-31 00:00:00,Total Liabilities Net Minority Interest_2023-12-31 00:00:00,Stockholders Equity_2023-12-31 00:00:00,Total Debt_2023-12-31 00:00:00,Working Capital_2023-12-31 00:00:00,Total Assets_2022-12-31 00:00:00,Total Liabilities Net Minority Interest_2022-12-31 00:00:00,Stockholders Equity_2022-12-31 00:00:00,Total Debt_2022-12-31 00:00:00,Working Capital_2022-12-31 00:00:00,Total Assets_2021-12-31 00:00:00,Total Liabilities Net Minority Interest_2021-12-31 00:00:00,Stockholders Equity_2021-12-31 00:00:00,Total Debt_2021-12-31 00:00:00,Working Capital_2021-12-31 00:00:00,Operating Cash Flow_2024-12-31 00:00:00,Capital Expenditure_2024-12-31 00:00:00,Operating Cash Flow_2023-12-31 00:00:00,Capital Expenditure_2023-12-31 00:00:00,Operating Cash Flow_2022-12-31 00:00:00,Capital Expenditure_2022-12-31 00:00:00,Operating Cash Flow_2021-12-31 00:00:00,Capital Expenditure_2021-12-31 00:00:00
3,Sell,2.6,5.0,Berry Corporation (bry),BRY,BRY,Energy,TX,NasdaqGS,False,False,3.37,18.55,1.82,1.186,1450546.0,261518192.0,656303744.0,0.39327806,0.935,0.00716,0.54914004,0.54074,0.40789002,0.02517,0.0075199995,701913984.0,9.096,385451008.0,379555008.0,5028000.0,0.08,19728000.0,0.254,414515008.0,0.474,0.828,8.569,186566000.0,138517120.0,0.03560831,3.25,77601842.0,70764718.0,966090.0,0.0124,0.37,0.0127,0.01831,0.90924,1070.0,0,48373790.173882596,0,42.125,1517686000.0,787050000.0,730636000.0,431669000.0,-38237000.0,1594158000.0,836182000.0,757976000.0,430937000.0,-82382000.0,1631030000.0,830545000.0,800485000.0,397401000.0,-16152000.0,1456479000.0,763831000.0,692648000.0,394566000.0,-39651000.0,210220000.0,-103390000.0,198657000.0,-81071000.0,360941000.0,-138635000.0,122488000.0,-133595000.0
1,Buy,1.8,6.0,"WisdomTree, Inc.",WT,WT,Financial Services,NY,NYSE,False,False,12.9,26.23,0.01,1.128,3140060.0,1897681792.0,2070643200.0,4.14791,4.658,0.16247,0.4934,0.33031,0.32497,0.090220004,0.14118,444568000.0,3.115,219348992.0,146844992.0,59557000.0,0.41,291422016.0,2.036,515376000.0,1.389,1.438,3.11,127465000.0,105706872.0,0.009302326,0.2927,147107121.0,129513037.0,27460526.0,0.1867,10.45,0.2754,0.092709996,1.0271,321.0,0,165715755.62700966,0,31.463414634146343,1033540000.0,633560000.0,399980000.0,512913000.0,209181000.0,944137000.0,535001000.0,409136000.0,275466000.0,126578000.0,1033819000.0,728208000.0,305611000.0,322680000.0,145529000.0,1037860000.0,768436000.0,269424000.0,319161000.0,220300000.0,113461000.0,-2477000.0,85600000.0,-2262000.0,55087000.0,-220000.0,75318000.0,-293000.0
2,Hold,2.0,19.0,CNH Industrial N.V.,CNH,CNH,Industrials,UNK,NYSE,False,False,10.44,17.98,4.403829,1.58,12621539.0,13058561024.0,38724562944.0,1.693156,2.143,0.04555,0.19735001,0.08505999,0.06241,0.01596,0.10777,18069000192.0,14.461,3566000128.0,1536999936.0,823000000.0,0.65,2212999936.0,1.769,27758000128.0,4.159,5.105,6.166,3416999936.0,219750000.0,0.023923445,0.38459998,1250820050.0,874185625.0,55280890.0,0.0442,4.49,0.0733,0.29945,0.71676004,35850.0,0,4501783997.405125,0,16.06153846153846,42933000000.0,35165000000.0,7651000000.0,27164000000.0,17220000000.0,46267000000.0,38117000000.0,8030000000.0,27626000000.0,17894000000.0,39381000000.0,32405000000.0,6927000000.0,23190000000.0,24038000000.0,49416000000.0,42563000000.0,6778000000.0,21093000000.0,21455000000.0,1968000000.0,-1186000000.0,907000000.0,-1195000000.0,557000000.0,-999000000.0,4082000000.0,-921000000.0
3,Sell,2.5,10.0,Flywire Corporation - Voting,FLYW,FLYW,Technology,MA,NasdaqGS,False,False,12.95,57.41,8.2,1.296,2150014.0,1583918848.0,1371105792.0,1.996608,2.54,0.01265,0.6287,0.033859998,-0.0641,0.00071000005,0.00856,539708032.0,4.366,339316992.0,18276000.0,6830000.0,0.05,274231008.0,2.242,61418000.0,1.706,1.868,6.486,94071000.0,112439248.0,0.0,0.0,120437014.0,89296329.0,5095309.0,0.0417,2.28,0.048499998,0.03453,0.88287,1250.0,0,9469318.53222325,0,258.99999999999994,1122446000.0,307679000.0,814767000.0,1719000.0,473109000.0,1079731000.0,293614000.0,786117000.0,1465000.0,541892000.0,674287000.0,192384000.0,481903000.0,1807000.0,273367000.0,639845000.0,157644000.0,482201000.0,25939000.0,326311000.0,91468000.0,-6241000.0,80625000.0,-6013000.0,5427000.0,-7070000.0,17131000.0,-6684000.0
2,Hold,1.88889,15.0,"Roper Technologies, Inc.",ROP,ROP,Technology,FL,NasdaqGS,True,True,504.52,595.17,1.4375,1.001,819773.0,54293323776.0,62909927424.0,2.765281,8.424,0.20616,0.68867993,0.39492,0.28211,0.04153,0.081520006,7468100096.0,69.568,5143099904.0,2949299968.0,1539600000.0,14.23,242400000.0,2.252,8858999808.0,0.365,0.464,182.448,2410400000.0,2110612480.0,0.0064489683,0.2212,107613824.0,107048851.0,1222964.0,0.0114,1.39,0.0114,0.00368,0.97293,18200.0,0,48556299.9210734,0,35.45467322557976,31334700000.0,12467100000.0,18867600000.0,7669200000.0,-2289500000.0,28167500000.0,10722700000.0,17444800000.0,6373400000.0,-1481800000.0,26980800000.0,10943000000.0,16037800000.0,6708100000.0,-960100000.0,23713900000.0,12150100000.0,11563800000.0,7963300000.0,-700700000.0,2393200000.0,-111000000.0,2035100000.0,-108000000.0,734600000.0,-70300000.0,2011900000.0,-58200000.0
2,Hold,1.94444,17.0,"Light & Wonder, Inc.",LNW,LNW,Consumer Cyclical,NV,NasdaqGS,False,False,76.14,115.0,0.875,1.447,1083629.0,6391693312.0,11160693760.0,9.110925,3.493,0.109230004,0.71674,0.34022,0.2707,0.082100004,0.46909,3195000064.0,36.936,2289999872.0,1087000064.0,349000000.0,3.95,136000000.0,1.62,4904999936.0,1.182,1.775,8.357,611000000.0,378124992.0,0.0,0.0,83946594.0,75913744.0,6069426.0,0.0723,5.41,0.0921,0.00713,0.67817,6800.0,0,586933102.3094412,0,19.275949367088607,5421000000.0,4785000000.0,636000000.0,3917000000.0,448000000.0,5552000000.0,4787000000.0,765000000.0,3932000000.0,615000000.0,6009000000.0,4848000000.0,990000000.0,3948000000.0,1072000000.0,7883000000.0,9989000000.0,-2256000000.0,8746000000.0,758000000.0,632000000.0,-294000000.0,590000000.0,-242000000.0,-381000000.0,-216000000.0,685000000.0,-171000000.0
1,Buy,1.61538,11.0,"Xencor, Inc.",XNCR,XNCR,Healthcare,CA,NasdaqGM,False,False,14.77,58.345,5.75,0.962,1004653.0,1053441472.0,822530368.0,1.6975061,5.598,-1.1644,-0.56215,-0.89163,-0.76069,-0.10436,-0.29267,146928992.0,2.061,-82596000.0,-131007000.0,-171084000.0,-2.36,443864000.0,6.223,212952992.0,5.115,5.341,8.701,-130568000.0,-110916248.0,0.0,0.0,71323046.0,64446078.0,9285900.0,0.1302,7.75,0.1859,0.01232,1.14634,250.0,0,24474542.236524537,1,0.0,951945000.0,277919000.0,677611000.0,231953000.0,490169000.0,965135000.0,303048000.0,661750000.0,251943000.0,561688000.0,846266000.0,118770000.0,727496000.0,59634000.0,611498000.0,838211000.0,104707000.0,733504000.0,33969000.0,353630000.0,-202188000.0,-9512000.0,-77926000.0,-21251000.0,24485000.0,-43404000.0,-16853000.0,-15981000.0
2,Hold,2.08696,21.0,American Homes 4 Rent,AMH,AMH,Real Estate,NV,NYSE,False,False,32.79,44.07,13.16,0.755,2429071.0,13846801408.0,17694011392.0,1.6973807,9.839,0.23716,0.55856997,0.51203,0.24787001,0.01995,0.0622,1798427008.0,4.869,1004545024.0,920854016.0,411252000.0,1.11,323257984.0,0.872,5174689792.0,0.651,2.175,19.318,831016000.0,601558656.0,0.034313727,1.0090001,370275288.0,319205458.0,7899616.0,0.021300001,2.56,0.0305,0.07745,0.91257006,1730.0,0,267868816.23356453,0,29.540540540540537,13381151000.0,5532521000.0,7160016000.0,5027071000.0,-1596000.0,12688190000.0,5035307000.0,6967524000.0,4479935000.0,-240627000.0,12175059000.0,5000401000.0,6495987000.0,4536753000.0,-229197000.0,10962433000.0,4224004000.0,6059571000.0,3899201000.0,-374913000.0,811535000.0,-121751000.0,738689000.0,-134176000.0,665518000.0,-138779000.0,595200000.0,-122551000.0
3,Sell,2.54545,8.0,The Goodyear Tire & Rubber Comp,GT,GT,Consumer Cyclical,OH,NasdaqGS,False,False,6.86,76.75,3.17,1.285,8566259.0,1962278784.0,10333279232.0,0.3835188,0.559,0.0232,0.17989,0.07767,0.01008,0.0150999995,0.08986,18488999936.0,64.31,3326000128.0,1436000000.0,429000000.0,1.47,785000000.0,2.744,8977999872.0,0.492,1.154,17.887,498000000.0,-386750016.0,0.0,0.0,286046462.0,273454697.0,23443370.0,0.081999995,2.94,0.1069,0.043,0.95939004,68000.0,0,501928767.9320176,0,4.666666666666667,20964000000.0,16058000000.0,4756000000.0,8786000000.0,295000000.0,21582000000.0,16745000000.0,4668000000.0,8649000000.0,503000000.0,22431000000.0,16965000000.0,5300000000.0,8910000000.0,1525000000.0,21402000000.0,16218000000.0,4999000000.0,8420000000.0,719000000.0,698000000.0,-1188000000.0,1032000000.0,-1050000000.0,521000000.0,-1061000000.0,1062000000.0,-981000000.0
0,Strong Buy,1.25,4.0,"TTM Technologies, Inc.",TTMI,TTMI,Technology,CA,NasdaqGS,False,False,57.16,62.6,1.2,1.625,2522845.0,5905386496.0,6483927552.0,3.6074471,2.45,0.03521,0.20232001,0.13558,0.08647,0.03846,0.058870003,2646791936.0,25.971,535510016.0,358860000.0,93189000.0,0.89,449067008.0,4.347,1027608000.0,1.654,2.025,15.845,238292992.0,-44177500.0,0.0,0.0,103313274.0,101530087.0,4928497.0,0.0477,2.01,0.07,0.018229999,1.0028,16400.0,0,64853770.90564847,0,64.2247191011236,3472494000.0,1908670000.0,1563824000.0,1015204000.0,797690000.0,3323663000.0,1812624000.0,1511039000.0,1019854000.0,725703000.0,3323604000.0,1788025000.0,1535579000.0,962603000.0,731731000.0,3025547000.0,1570130000.0,1455417000.0,963749000.0,849265000.0,236894000.0,-185739000.0,187284000.0,-160242000.0,272873000.0,-102884000.0,176632000.0,-81951000.0
3,Sell,2.66667,8.0,LCI Industries,LCII,LCII,Consumer Cyclical,IN,NYSE,False,False,88.14,163.33,0.1875,1.311,281078.0,2136891136.0,3148094976.0,1.5797964,0.813,0.03932,0.23535,0.092980005,0.0793,0.04832,0.10954001,3871474944.0,152.279,911134016.0,359972992.0,152232000.0,5.98,191931008.0,7.917,1203134976.0,1.193,2.805,55.792,339939008.0,199212880.0,0.051405072,0.7525,24244283.0,23314515.0,1935588.0,0.0798,7.22,0.1175,0.03794,1.1192601,11500.0,0,21564650.415830225,0,14.739130434782608,2894739000.0,1507853000.0,1386886000.0,995853000.0,748185000.0,2959319000.0,1604283000.0,1355036000.0,1106372000.0,721878000.0,3246912000.0,1865904000.0,1381008000.0,1376899000.0,969476000.0,3288094000.0,2195219000.0,1092875000.0,1476990000.0,939669000.0,370284000.0,-42333000.0,527229000.0,-62209000.0,602514000.0,-130641000.0,-111573000.0,-98534000.0
2,Hold,2.11111,8.0,"Steven Madden, Ltd.",SHOO,SHOO,Consumer Cyclical,NY,NasdaqGS,False,False,35.0,51.56,0.197531,1.228,1575190.0,2542833664.0,3000185600.0,3.0517046,1.293,0.03924,0.40839002,0.098979995,0.02572,0.07966,0.11432999,2319526912.0,32.786,947281984.0,229598000.0,91026000.0,1.27,111854000.0,1.54,539073024.0,1.021,2.009,11.469,151930000.0,3526500.0,0.024006857,0.6614,72652392.0,70951600.0,7684845.0,0.1058,4.44,0.15020001,0.02269,1.12661,3500.0,0,47002617.83939315,0,27.559055118110237,1411771000.0,535774000.0,847719000.0,152988000.0,480974000.0,1347943000.0,499911000.0,829598000.0,138878000.0,477208000.0,1257988000.0,414125000.0,831553000.0,108627000.0,522649000.0,1355542000.0,535004000.0,812098000.0,110831000.0,509470000.0,198096000.0,-25911000.0,229237000.0,-19470000.0,267883000.0,-18351000.0,159463000.0,-6608000.0
2,Hold,2.0,2.0,Wabash National Corporation,WNC,WNC,Industrials,IN,NYSE,False,False,8.82,43.5,0.5,1.662,549984.0,361075136.0,775710144.0,0.94079995,0.451,-0.06384,0.09263,-0.03518,-0.010319999,-0.055320002,-0.23254,1720560000.0,40.102,159371008.0,-60530000.0,-109844000.0,-2.22,57423000.0,1.403,470820992.0,0.723,1.675,9.375,107554000.0,-21271376.0,0.035955057,0.09819999,40938223.0,37846568.0,1650522.0,0.0403,4.55,0.0619,0.042919997,1.02487,6000.0,0,50220905.81333333,1,0.0,1411529000.0,1221703000.0,188830000.0,408924000.0,286079000.0,1362814000.0,812715000.0,549496000.0,405514000.0,329144000.0,1203523000.0,805398000.0,397613000.0,401938000.0,245151000.0,1107071000.0,781532000.0,325539000.0,431881000.0,240380000.0,117272000.0,-72188000.0,319606000.0,-98093000.0,124084000.0,-57086000.0,-7470000.0,-49105000.0
4,Strong Sell,3.07143,20.0,Advance Auto Parts Inc.,AAP,AAP,Consumer Cyclical,NC,NYSE,False,False,53.72,244.55,12.33,1.108,1941482.0,3222391552.0,5617391104.0,1.4630826,0.643,-0.0437,0.42084,0.02805,0.02836,-0.00229,-0.24781,8737327104.0,146.116,3677049088.0,245106000.0,-595955008.0,-10.0,1656999936.0,27.624,4052000000.0,0.454,1.271,36.717,-109367000.0,930619136.0,0.018667165,1.2658,59984947.0,59502068.0,7862397.0,0.1311,4.8,0.2034,0.00953,1.2932401,33200.0,0,110357600.02178827,1,0.0,10798109000.0,8628167000.0,2169942000.0,3686326000.0,1478183000.0,12276326000.0,9756598000.0,2519728000.0,3826269000.0,1069616000.0,11986447000.0,9387255000.0,2599192000.0,3651601000.0,593966000.0,12194209000.0,9065918000.0,3128291000.0,3371971000.0,1095169000.0,84633000.0,-180800000.0,287375000.0,-225672000.0,736571000.0,-400657000.0,1107022000.0,-289639000.0
2,Hold,2.28571,9.0,"Harley-Davidson, Inc.",HOG,HOG,Consumer Cyclical,WI,NYSE,False,False,26.74,75.87,0.226563,1.277,1963687.0,3250322944.0,9085021184.0,0.9799179,2.03,0.05427,0.24893999,0.09129,0.09778,0.0124,0.06945,4474610176.0,35.674,1113901952.0,408480992.0,242820000.0,2.05,1067345984.0,8.781,6911035904.0,1.072,1.365,27.288,995683008.0,104559504.0,0.02630597,0.3439,121552837.0,112487426.0,11510347.0,0.0947,6.5,0.1223,0.00944,0.92029,5900.0,0,253262822.63265905,0,13.043902439024391,11881579000.0,8723079000.0,3166047000.0,7026460000.0,1439143000.0,12140554000.0,8888259000.0,3252808000.0,7196053000.0,1779465000.0,11492476000.0,8585668000.0,2903519000.0,6955287000.0,1216746000.0,11051055000.0,8497811000.0,2553244000.0,6936672000.0,1207204000.0,1063833000.0,-196563000.0,754887000.0,-207404000.0,548461000.0,-151669000.0,975701000.0,-120181000.0
2,Hold,2.0,18.0,"Trex Company, Inc.",TREX,TREX,Industrials,VA,NYSE,False,False,50.72,140.98,0.63875,1.494,1671928.0,5438924800.0,5727869952.0,5.4981027,5.073,0.16532,0.39305001,0.27502,0.26405,0.113000005,0.19814,1129138048.0,10.508,443809984.0,310540992.0,186667008.0,1.74,5523000.0,0.052,294468000.0,0.708,1.081,9.225,220027008.0,-92183504.0,0.0,0.0,107234320.0,106629518.0,8218429.0,0.0766,4.69,0.100200005,0.00659,1.0956501,1838.0,0,31920650.406504065,0,29.149425287356323,1324298000.0,474156000.0,850142000.0,255379000.0,-23569000.0,932885000.0,216214000.0,716671000.0,32003000.0,81192000.0,933705000.0,415356000.0,518349000.0,253462000.0,-3757000.0,920321000.0,195287000.0,725034000.0,35329000.0,312352000.0,143929000.0,-236641000.0,389420000.0,-166089000.0,216220000.0,-176228000.0,258064000.0,-159394000.0
4,Strong Sell,3.66667,5.0,"Carter's, Inc.",CRI,CRI,Consumer Cyclical,GA,NYSE,False,False,29.69,129.0,11.9,1.072,1457796.0,1081671296.0,1867825280.0,1.2679365,0.659,0.04794,0.47291002,0.09766,0.00691,0.05748,0.16309,2833315072.0,80.224,1339889024.0,276712992.0,132495000.0,3.75,338183008.0,9.283,1124337024.0,0.91,2.203,23.416,198758000.0,109665248.0,0.08694226,0.70669997,36432176.0,32448682.0,3458430.0,0.0949,2.66,0.1244,0.03416,1.26701,15350.0,0,48015759.48069696,0,7.917333333333334,2433167000.0,1578605000.0,854562000.0,1130194000.0,633856000.0,2378613000.0,1533363000.0,845250000.0,1081533000.0,589381000.0,2439715000.0,1643306000.0,796409000.0,1180797000.0,659771000.0,3187998000.0,2237812000.0,950186000.0,1566969000.0,1182491000.0,298787000.0,-56165000.0,529132000.0,-59860000.0,88361000.0,-40364000.0,268258000.0,-37442000.0
3,Sell,2.57143,13.0,Invesco Ltd,IVZ,IVZ,Financial Services,GA,NYSE,True,False,22.79,51.1,6.275,1.629,5099706.0,10163514368.0,15221014528.0,0.9356269,2.474,0.13268,0.28087,0.19884,0.14134,0.023659999,0.052529998,6153099776.0,13.519,1728199936.0,1223500032.0,422900000.0,0.93,922700032.0,2.069,1883900032.0,0.631,0.631,24.358,1218599936.0,934812480.0,0.03640351,0.8871,445963773.0,356530198.0,13600293.0,0.0305,3.29,0.053200003,0.0068800002,0.93856,8407.0,0,77342147.63116841,0,24.50537634408602,27008900000.0,11340100000.0,14559900000.0,7546400000.0,1778700000.0,28933800000.0,13017800000.0,14597600000.0,9045000000.0,1628600000.0,29756800000.0,12914600000.0,15213600000.0,8558200000.0,936300000.0,32685600000.0,16006800000.0,15495800000.0,9711000000.0,703800000.0,1190000000.0,-69100000.0,1300800000.0,-164300000.0,703200000.0,-192900000.0,1078100000.0,-108800000.0
1,Buy,1.64286,14.0,"Lithia Motors, Inc.",LAD,LAD,Consumer Cyclical,OR,NYSE,False,False,311.67,417.98,1.53,1.275,309978.0,7990113280.0,22109511680.0,1.1464864,0.595,0.02398,0.15448,0.05278,0.04439,0.04415,0.13525,37155799040.0,1410.087,5739899904.0,1960999936.0,890899968.0,33.69,205000000.0,7.996,14299899904.0,0.221,1.219,271.848,612499968.0,945037504.0,0.0070639024,0.0635,25636451.0,22784396.0,1794251.0,0.07,6.39,0.0794,0.01239,1.037,30000.0,0,52602556.958300225,0,9.251113089937668,23127900000.0,16448500000.0,6655500000.0,13862200000.0,1221100000.0,19632500000.0,13349600000.0,6213900000.0,11328400000.0,2005400000.0,15006600000.0,9755500000.0,5206200000.0,7994200000.0,1452700000.0,11146900000.0,6483700000.0,4626400000.0,4961200000.0,906900000.0,425100000.0,-351400000.0,-472400000.0,-230200000.0,-610100000.0,-303100000.0,1797200000.0,-260400000.0
4,Strong Sell,3.71429,6.0,CVR Energy Inc.,CVI,CVI,Energy,TX,NYSE,False,False,34.3,72.32,2.15,1.232,1841614.0,3448199424.0,4979199488.0,7.400215,0.693,-0.046329997,0.016280001,-0.00445,-0.05906,-0.05118,-0.32571998,7187999744.0,71.522,117000000.0,-32000000.0,-333000000.0,-3.32,596000000.0,5.929,1927000064.0,0.706,1.169,4.635,127000000.0,-72125000.0,0.0,25.0,100530599.0,30103888.0,5917432.0,0.0589,2.52,0.19520001,0.0,1.01785,1595.0,0,415749744.12081987,1,0.0,4263000000.0,3375000000.0,703000000.0,1935000000.0,726000000.0,4707000000.0,3669000000.0,847000000.0,2199000000.0,497000000.0,4119000000.0,3328000000.0,531000000.0,1606000000.0,154000000.0,3906000000.0,3136000000.0,553000000.0,1673000000.0,213000000.0,404000000.0,-232000000.0,948000000.0,-262000000.0,967000000.0,-274000000.0,396000000.0,-249000000.0
1,Buy,1.75,11.0,Vontier Corporation,VNT,VNT,Technology,NC,NYSE,False,False,42.51,45.62,16.55,1.309,993137.0,6236216832.0,8020516864.0,5.200636,2.637,0.12991,0.47314,0.22900999,0.17634001,0.08236,0.35386002,3041400064.0,20.31,1439000064.0,696499968.0,395100000.0,2.63,364200000.0,2.483,2141299968.0,0.691,1.081,8.174,500300000.0,353662496.0,0.002415459,0.038,146700000.0,145838871.0,2908752.0,0.0198,3.66,0.0256,0.00555,1.00809,8000.0,0,261964762.4174211,0,16.163498098859314,4310500000.0,3250600000.0,1051100000.0,2197200000.0,460800000.0,4294000000.0,3398400000.0,890400000.0,2346700000.0,377200000.0,4343300000.0,3763800000.0,576500000.0,2638100000.0,455100000.0,4349800000.0,3776100000.0,569900000.0,2635900000.0,544800000.0,427500000.0,-82700000.0,455000000.0,-60100000.0,321200000.0,-60000000.0,481100000.0,-47800000.0
3,Sell,2.30769,22.0,Equity Residential,EQR,EQR,Real Estate,IL,NYSE,True,False,62.21,94.32,12.4375,0.911,2194610.0,24483485696.0,32936589312.0,2.1507347,10.817,0.33221,0.63055,0.61014,0.29397,0.02622,0.09082,3044763904.0,8.031,1919860992.0,1857718016.0,1010086976.0,2.66,31276000.0,0.082,8674672640.0,0.039,0.121,28.925,1540708992.0,1405341184.0,0.044471543,1.0292,381898057.0,343990856.0,5631959.0,0.0147,2.69,0.02,0.00533,0.94192004,2500.0,0,299902252.03111494,0,23.387218045112782,20834176000.0,9249829000.0,11044560000.0,8426642000.0,-820530000.0,20034564000.0,8456188000.0,11085828000.0,7702090000.0,-681460000.0,20218262000.0,8517310000.0,11173439000.0,7734470000.0,-399742000.0,21169241000.0,9483056000.0,10954948000.0,8653788000.0,-364819000.0,1573607000.0,-318689000.0,1532798000.0,-333540000.0,1454756000.0,-232241000.0,1260184000.0,-168647000.0
2,Hold,2.16,20.0,"Duolingo, Inc.",DUOL,DUOL,Technology,PA,NasdaqGS,False,False,324.02,544.93,60.5,0.853,1768232.0,14847214592.0,13846135808.0,15.184403,15.643,0.13239,0.72046,0.11257,0.13498999,0.040120002,0.13439,885152000.0,19.809,637715968.0,99645000.0,117183000.0,2.43,1097883008.0,23.96,96805000.0,2.573,2.809,21.339,335916992.0,257658752.0,0.0,0.0,39694545.0,39361018.0,3768549.0,0.082200006,1.91,0.106400006,0.00789,0.97927004,830.0,0,4536529.359388913,0,133.3415637860082,2403316000.0,1578766000.0,824550000.0,54656000.0,679357000.0,1851755000.0,1196254000.0,655501000.0,21094000.0,620436000.0,1444530000.0,902452000.0,542078000.0,28406000.0,515417000.0,1280582000.0,767526000.0,513056000.0,32460000.0,500140000.0,285513000.0,-21140000.0,153614000.0,-13684000.0,53656000.0,-10124000.0,9170000.0,-6206000.0
0,Strong Buy,1.3,10.0,"Capricor Therapeutics, Inc.",CAPR,CAPR,Healthcare,CA,NasdaqCM,False,False,6.25,3500.0,0.88,0.685,1486928.0,285731104.0,163974528.0,2.7221255,12.244,0.0,0.0,0.0,-5.48155,-0.53398,-1.20151,13392150.0,0.317,-53933480.0,-71781200.0,-69975712.0,-1.59,122800680.0,2.686,1044108.0,4.326,4.371,2.296,-52994536.0,-28035694.0,0.0,0.0,45716975.0,40185221.0,11738250.0,0.2568,8.42,0.29209998,0.16792999,0.30679,160.0,0,454750.8710801394,1,0.0,170481086.0,25018750.0,145462336.0,1451114.0,142359091.0,58734327.0,36132860.0,22601467.0,2235895.0,19585654.0,50094910.0,38308816.0,11786094.0,2560109.0,19302179.0,41330323.0,9962357.0,31367966.0,2870339.0,32303570.0,-39995742.0,-1538975.0,-25596545.0,-2047533.0,4916637.0,-3359731.0,-16809324.0,-1196286.0
2,Hold,2.0,16.0,"Americold Realty Trust, Inc.",COLD,COLD,Real Estate,GA,NYSE,False,False,13.64,41.29,11.9,0.821,5435618.0,3897397248.0,8022624768.0,1.2473708,3.066,-0.02093,0.31888,0.21007,0.07166,0.015039999,-0.016649999,2616916992.0,9.176,834494976.0,549729984.0,-54785000.0,-0.19,105032000.0,0.369,4211343104.0,0.819,0.835,10.935,363736992.0,491597248.0,0.06578947,7.6364,284797783.0,284211100.0,23111005.0,0.081099994,3.49,0.1058,0.00051,1.10804,13755.0,0,385125112.39140373,1,0.0,7735954000.0,4428949000.0,3280788000.0,3680398000.0,-314421000.0,7869252000.0,4234665000.0,3616129000.0,3492643000.0,-380829000.0,8104561000.0,4316683000.0,3773419000.0,3582617000.0,-506700000.0,8216197000.0,4187121000.0,4021007000.0,3421335000.0,-434352000.0,411877000.0,-309458000.0,366155000.0,-330238000.0,299996000.0,-322946000.0,273060000.0,-491831000.0
1,Buy,1.74419,39.0,"DoorDash, Inc.",DASH,DASH,Consumer Cyclical,CA,NasdaqGS,True,True,263.06,285.5,41.365,1.706,3168957.0,112377864192.0,110634868736.0,12.586001,9.301,0.06566,0.51037997,0.07011,0.05633,0.02545,0.0964,11895000064.0,28.376,6071000064.0,834000000.0,781000000.0,1.82,4999000064.0,11.702,3251000064.0,1.276,2.073,20.901,2188000000.0,-775750016.0,0.0,0.0,402361247.0,367464451.0,11801348.0,0.0276,3.67,0.0295,0.0073,0.95375997,23700.0,0,155542800.05741352,0,144.53846153846155,12845000000.0,5035000000.0,7803000000.0,536000000.0,2948000000.0,10839000000.0,4026000000.0,6806000000.0,522000000.0,2187000000.0,9789000000.0,3021000000.0,6754000000.0,511000000.0,2176000000.0,6809000000.0,2142000000.0,4667000000.0,399000000.0,2805000000.0,2132000000.0,-330000000.0,1673000000.0,-324000000.0,367000000.0,-346000000.0,692000000.0,-237000000.0
3,Sell,2.875,7.0,"Flowers Foods, Inc.",FLO,FLO,Consumer Defensive,GA,NYSE,False,False,12.76,30.16,0.075147,0.259,3510026.0,2694634240.0,3658262016.0,1.8959881,0.717,0.04304,0.49396,0.10149,0.07275,0.05988,0.15609,5098750976.0,24.157,2518575104.0,517455008.0,219468992.0,1.04,292270016.0,1.38,1248548992.0,0.673,1.257,6.73,510705984.0,217327632.0,0.076825395,0.9303,211178225.0,196065287.0,18343040.0,0.086899996,3.68,0.1112,0.07632,0.86915,10200.0,0,185519909.65824664,0,12.269230769230768,3400447000.0,1990333000.0,1410114000.0,1359092000.0,107761000.0,3426953000.0,2075171000.0,1351782000.0,1350825000.0,28561000.0,3312994000.0,1869704000.0,1443290000.0,1192664000.0,240515000.0,3253313000.0,1842039000.0,1411274000.0,1208292000.0,226201000.0,412664000.0,-132088000.0,349353000.0,-129078000.0,360889000.0,-169071000.0,344610000.0,-210853000.0
