recommendationClass,recommendationKey,recommendationMean,numberOfAnalystOpinions,shortName,symbol,Ticker,sector,state,fullExchangeName,In_SP500,In_NASDAQ,currentPrice,allTimeHigh,allTimeLow,52WeekChange,fiftyDayAverageChangePercent,twoHundredDayAverageChangePercent,beta,averageVolume,marketCap,enterpriseValue,priceToBook,enterpriseToRevenue,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,revenueGrowth,totalRevenue,revenuePerShare,grossProfits,ebitda,netIncomeToCommon,trailingEps,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,bookValue,operatingCashflow,freeCashflow,trailingAnnualDividendYield,payoutRatio,sharesOutstanding,floatShares,sharesShort,sharesPercentSharesOut,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,fullTimeEmployees,is_Insolvent,_debtToEquity,has_benefits,_PER
0,Strong Buy,1.36842,18.0,Matador Resources Company,MTDR,MTDR,Energy,TX,NYSE,False,False,43.01,73.78,1.11,-0.15351307,-0.07968899,-0.12267017,1.403,1691678.0,5354505216.0,9080680448.0,0.99527925,2.591,0.24346,0.79108,0.72982,0.3352,0.09028,0.18054001,0.083,3504171008.0,28.069,2772083968.0,2557406976.0,853134016.0,6.81,10520000.0,0.085,3376346112.0,0.624,0.854,43.214,2414301952.0,2657375.0,0.02502328,0.1579,124494423.0,115651584.0,9407431.0,0.0756,5.72,0.089700006,0.07097,0.93227,452.0,0,78130839.82042857,0,6.3157121879588844
2,Hold,2.0,9.0,Fluor Corporation,FLR,FLR,Industrials,TX,NYSE,False,False,46.65,101.365,2.85,-0.1338656,0.09007049,0.078938305,1.477,4222740.0,7541643264.0,6369643008.0,1.2736855,0.39,0.25354,0.03022,0.02495,0.00452,0.02238,0.99647003,-0.059,16312999936.0,95.959,493000000.0,407000000.0,4136000000.0,24.17,2271000064.0,14.048,1070000000.0,1.561,1.621,36.626,350000000.0,-6375000.0,0.0,0.0,161664371.0,159683982.0,8470568.0,0.052399997,2.32,0.0692,0.017760001,0.99461,27000.0,0,29214219.406978652,0,1.9300786098469174
3,Sell,2.7,8.0,UWM Holdings Corporation,UWMC,UWMC,Financial Services,MI,NYSE,False,False,5.4,14.38,2.84,-0.21511626,-0.077459276,0.028140582,1.83,9167679.0,8704355328.0,13449643008.0,6.315789,5.128,0.00452,1.0,0.27691,0.61254,0.031489998,0.06868,0.219,2622828032.0,16.862,2622828032.0,726281984.0,11854000.0,0.04,544731008.0,2.492,11241929728.0,0.107,1.251,0.855,-2393553920.0,2073324672.0,0.07575757,10.0,218635129.0,176847397.0,38582177.0,0.1765,4.53,0.18129998,0.17955999,0.6183,9100.0,0,13148455822.222223,0,135.0
2,Hold,2.03704,25.0,AT&T Inc.,T,T,Communication Services,TX,NYSE,True,False,26.34,45.270016,3.461732,0.21606648,-0.0675578,-0.024399297,0.624,33732154.0,188341157888.0,347865153536.0,1.7918367,2.806,0.10288999,0.59666,0.35981,0.22725001,0.04167,0.11529,0.035,123984003072.0,17.202,73975996416.0,44610998272.0,12664000512.0,1.75,10570000384.0,1.478,151988994048.0,0.507,0.809,14.7,40943001600.0,12471000064.0,0.04236641,0.6343,7150385480.0,7136299221.0,83628511.0,0.0117,2.75,0.0117,0.00084,0.66621,137550.0,0,10339387350.204082,0,15.051428571428572
2,Hold,2.14815,25.0,"Rockwell Automation, Inc.",ROK,ROK,Industrials,WI,NYSE,True,False,347.66,360.92,6.28125,0.28791583,0.009464603,0.13524337,1.404,863771.0,39088943104.0,42633940992.0,11.2876625,5.289,0.12039,0.39534,0.19745001,0.17631,0.07159,0.26847,0.045,8061199872.0,71.37,3186899968.0,1591699968.0,966200000.0,8.52,495000000.0,4.403,3875000064.0,0.64,1.06,30.8,1521799936.0,1186137472.0,0.014884202,0.608,112434397.0,112077980.0,1951787.0,0.0174,2.65,0.0198,0.0017499999,0.86746,27000.0,0,125811690.38961038,0,40.80516431924883
4,Strong Sell,2.94444,17.0,"NNN REIT, Inc.",NNN,NNN,Real Estate,FL,NYSE,False,False,42.76,59.26,7.0,-0.11414957,0.011644773,0.026298277,0.955,1258343.0,8072313344.0,12710933504.0,1.8447732,14.207,0.43901002,0.95906997,0.90891,0.60989,0.03875,0.091800004,0.046,894702016.0,4.809,858083968.0,813200000.0,392075008.0,2.1,5973000.0,0.032,4644593152.0,1.449,1.774,23.179,647011968.0,523580736.0,0.05487228,1.1048,188781890.0,186618450.0,4651112.0,0.024600001,3.44,0.0335,0.0092400005,0.92187,83.0,0,200379358.5573148,0,20.36190476190476
2,Hold,2.16667,15.0,Brunswick Corporation,BC,BC,Consumer Cyclical,IL,NYSE,False,False,63.91,117.62,1.765625,-0.21630901,0.0045456807,0.08801311,1.349,824801.0,4175291392.0,6275091456.0,2.196673,1.231,0.00816,0.25731,0.118760005,0.07692,0.03211,0.02853,0.002,5096999936.0,76.878,1311500032.0,605299968.0,55900000.0,0.88,316500000.0,4.845,2416300032.0,0.619,1.676,29.094,662600000.0,525800000.0,0.027178258,1.9317999,65330800.0,64633720.0,5422949.0,0.083000004,7.75,0.094,0.00852,1.09929,15000.0,0,83051489.37925345,0,72.625
2,Hold,2.0,13.0,IDEX Corporation,IEX,IEX,Industrials,IL,NYSE,True,False,166.31,246.36,1.901235,-0.20536101,0.017415551,-0.078517444,1.036,739875.0,12521027584.0,13827228672.0,3.1258929,4.139,0.14051,0.44576,0.26916,0.21955,0.06883,0.12229,0.072,3340800000.0,44.161,1489200000.0,899200000.0,469400000.0,6.19,568200000.0,7.547,1875600000.0,1.971,3.051,53.204,645299968.0,494824992.0,0.016966611,0.44979998,75287284.0,75079491.0,2338884.0,0.0311,3.16,0.0355,0.00213,1.05806,9000.0,0,35252988.49710548,0,26.86752827140549
4,Strong Sell,3.5,15.0,National Storage Affiliates Tru,NSA,NSA,Real Estate,CO,NYSE,False,False,32.25,70.04,11.5,-0.25069702,0.040235344,-0.059865445,1.097,1104653.0,4744329728.0,6845521920.0,3.7335033,9.235,0.09159,0.72327006,0.60814,0.33702,0.03086,0.06158,-0.006,741254976.0,9.727,536126016.0,450785984.0,47391000.0,0.62,35285000.0,0.46,3429382912.0,0.614,0.813,8.638,351350016.0,251872624.0,0.07023515,3.6613,76765051.0,70616256.0,6018486.0,0.0784,5.27,0.12,0.080649994,0.94621,1466.0,0,397011219.2637185,0,52.016129032258064
0,Strong Buy,1.0,2.0,Pangaea Logistics Solutions Ltd,PANL,PANL,Industrials,RI,NasdaqCM,False,False,4.81,10.73,1.6,-0.2437107,-0.07318199,-0.029508246,0.714,192739.0,313813600.0,675132032.0,0.7589145,1.164,0.0152199995,0.17103,0.12486,0.02332,0.028269999,0.03138,0.192,579781184.0,10.587,99157960.0,72392856.0,8823439.0,0.23,59252912.0,0.908,375794112.0,0.968,1.46,6.338,57775032.0,-2321769.0,0.07113821,1.5217,65241911.0,28819962.0,840596.0,0.0128999995,4.41,0.023599999,0.53598,0.37803,170.0,0,59292223.41432629,0,20.913043478260867
0,Strong Buy,1.23077,12.0,"AeroVironment, Inc.",AVAV,AVAV,Industrials,VA,NasdaqGS,False,False,350.59,417.86,16.98,0.58990526,0.20965177,0.6933578,0.99,1083356.0,17505732608.0,17572001792.0,3.9366922,16.183,-0.04137,0.30998,0.08607,-0.15242,-0.00546,-0.01704,1.4,1085820032.0,33.155,336587008.0,93454000.0,-44917000.0,-0.63,685803008.0,13.796,829708032.0,4.979,5.963,89.057,-153395008.0,-294203616.0,0.0,0.0,49932207.0,37256726.0,2842006.0,0.056900002,2.24,0.0758,0.00803,0.83422,1456.0,0,9316595.349046117,1,0.0
1,Buy,1.5,10.0,"Leonardo DRS, Inc.",DRS,DRS,Industrials,VA,NasdaqGS,False,False,39.34,151.875,0.54,0.36692142,-0.070037894,0.0017480756,0.266,1063051.0,10469303296.0,10663304192.0,4.0274367,3.117,0.07308,0.23150998,0.122480005,0.08444,0.05175,0.09988,0.101,3420999936.0,12.907,792000000.0,419000000.0,250000000.0,0.94,278000000.0,1.045,472000000.0,1.627,2.114,9.768,336000000.0,182875008.0,0.004545455,0.1915,266123634.0,75531210.0,2489643.0,0.0094,2.61,0.033,0.71599996,0.25645,7000.0,0,48321048.32104832,0,41.85106382978724
4,Strong Sell,3.2,14.0,"Comstock Resources, Inc.",CRK,CRK,Energy,TX,NYSE,False,False,17.0,453.05,2.64,0.5004413,-0.024491,-0.15457375,0.19,2732362.0,4982135808.0,8253344768.0,2.2207706,4.987,-0.04384,0.56609,0.53722,0.1902,0.014630001,-0.02737,0.905,1654968960.0,5.7,936854976.0,889075008.0,-72559000.0,-0.24,25859000.0,0.088,3105776128.0,0.281,0.36,7.655,887532992.0,-183406000.0,0.0,0.0,293066820.0,78242980.0,18704723.0,0.0638,6.59,0.2035,0.75038004,0.30568,256.0,0,405718632.0052253,1,0.0
2,Hold,1.83333,15.0,Heico Corporation,HEI,HEI,Industrials,FL,NYSE,False,False,306.99,338.92,0.106288,0.17575645,-0.02790604,0.08754116,1.078,372307.0,37042900992.0,45429407744.0,10.318992,10.591,0.14962,0.39506,0.27036,0.23094,0.076009996,0.16176,0.157,4289297920.0,30.879,1694514944.0,1159657984.0,641777024.0,4.57,261888000.0,1.881,2447622912.0,1.395,3.354,29.75,844563008.0,489085248.0,0.00074828387,0.050300002,55053674.0,122199625.0,2186813.0,0.015700001,6.62,0.047199998,0.22856002,0.73389,10000.0,0,82273039.05882353,0,67.17505470459518
1,Buy,1.42857,14.0,"HealthEquity, Inc.",HQY,HQY,Healthcare,UT,NasdaqGS,False,False,91.46,116.65,15.8,0.042397976,-0.0034410325,-0.053832334,0.471,991337.0,7879858176.0,8630421504.0,3.6824093,6.801,0.114930004,0.66432,0.33944,0.27891,0.04935,0.067779996,0.086,1268928000.0,14.624,842974976.0,430719008.0,145836992.0,1.65,304460992.0,3.534,1055024000.0,3.565,4.228,24.837,366902016.0,288232512.0,0.0,0.0,86156334.0,84531426.0,5089708.0,0.0591,4.2,0.0684,0.02069,1.08267,3105.0,0,42477916.01240085,0,55.43030303030303
2,Hold,2.0,8.0,The Middleby Corporation,MIDD,MIDD,Industrials,IL,NasdaqGS,False,False,133.39,201.34,0.125,-0.03087765,-0.008917405,-0.07755705,1.526,842159.0,6760523264.0,8649119744.0,1.8925667,2.252,0.11059,0.38050997,0.21225001,0.16287,0.060489997,0.12060001,-0.014,3841176064.0,71.884,1461592960.0,815270976.0,424777984.0,7.86,514491008.0,10.151,2403087104.0,1.405,2.565,70.481,659536000.0,414878112.0,0.0,0.0,50682386.0,38739082.0,2289192.0,0.0452,3.19,0.0561,0.02024,1.1244,10616.0,0,34095530.76715711,0,16.970737913486
3,Sell,2.73913,20.0,V.F. Corporation,VFC,VFC,Consumer Cyclical,CO,NYSE,False,False,14.28,100.25,0.274026,-0.21452147,0.0016835135,-0.09803219,1.779,8391554.0,5578003456.0,10610621440.0,4.315503,1.117,-0.00497,0.54051995,0.08118,-0.03915,0.029509999,0.07831,-0.005,9496297472.0,24.382,5132905984.0,770948992.0,104943000.0,0.27,642385984.0,1.645,5675003904.0,0.529,1.272,3.309,299945984.0,461152512.0,0.025405787,1.3333,390616502.0,387202514.0,29578874.0,0.0757,3.87,0.09689999,0.009430001,0.94004995,16200.0,0,1715020823.2094288,0,52.888888888888886
0,Strong Buy,1.22222,18.0,Genius Sports Limited,GENI,GENI,Communication Services,UNK,NYSE,False,False,11.93,25.18,2.2,0.61434376,-0.04919025,0.13386881,1.855,5315217.0,2844603904.0,2653616640.0,3.9503312,4.752,-0.13941,0.23579,-0.14218001,-0.57355,-0.07594,-0.12236,0.244,558438976.0,2.325,131674000.0,-79397000.0,-77853000.0,-0.31,221560992.0,0.929,30574000.0,2.129,2.361,3.02,53282000.0,53937248.0,0.0,0.0,238441220.0,217968657.0,21927287.0,0.092,4.33,0.100600004,0.08586001,1.0051999,1850.0,0,10123841.059602648,1,0.0
3,Sell,2.33333,11.0,Diamondrock Hospitality Company,DRH,DRH,Real Estate,MD,NYSE,False,False,7.73,22.0,1.96,-0.13727677,-0.04475918,-0.03198339,1.393,2822987.0,1593070848.0,2647361024.0,1.0076913,2.354,0.060349997,0.27444,0.24412,0.18361,0.03221,0.04219,-0.012,1124753024.0,5.397,308675008.0,274572992.0,58064000.0,0.28,52402000.0,0.256,1106443008.0,0.703,0.864,7.671,238630000.0,231145376.0,0.02875817,1.5,204954590.0,202712387.0,14110617.0,0.0688,4.69,0.1091,0.013830001,1.08891,31.0,0,144237127.88423935,0,27.607142857142858
1,Buy,1.53333,15.0,Aramark,ARMK,ARMK,Industrials,PA,NYSE,False,False,38.73,44.49,6.967509,-0.021722674,-0.0036069164,0.012919748,1.287,2206800.0,10180215808.0,16266924032.0,3.298135,0.91,0.02023,0.15555,0.069359995,0.039470002,0.0375,0.11963,0.057,17874782208.0,67.691,2780468992.0,1239785984.0,361667008.0,1.36,545185024.0,2.074,6617796096.0,1.06,1.289,11.743,767088000.0,256228000.0,0.010911925,0.3015,262850908.0,261436770.0,7786073.0,0.0296,3.48,0.0297,0.0062,0.99779,266680.0,0,563552422.3792897,0,28.477941176470583
1,Buy,1.53846,13.0,Darling Ingredients Inc.,DAR,DAR,Consumer Defensive,TX,NYSE,False,False,31.68,87.59,0.25,-0.17046344,-0.004975111,-0.056617778,1.22,2397292.0,5011329536.0,9208183808.0,1.0863452,1.615,0.018480001,0.22881001,0.1428,0.054380003,0.019,0.024549998,0.018,5701696000.0,35.899,1304601984.0,814179008.0,105358000.0,0.65,99677000.0,0.63,4216758016.0,0.741,1.5,29.162,823630016.0,336137760.0,0.0,0.0,158185905.0,156338294.0,11203994.0,0.0708,4.21,0.0716,0.01044,1.10054,15500.0,0,144597696.17996022,0,48.738461538461536
3,Sell,2.35484,28.0,Dollar General Corporation,DG,DG,Consumer Defensive,TN,NYSE,True,False,105.74,262.21,21.3,0.30334032,-0.008921071,0.107073255,0.308,3088595.0,23274010624.0,39057379328.0,2.904865,0.938,0.0286,0.30152,0.07266,0.0555,0.03971,0.15597999,0.051,41651642368.0,189.34,12558825472.0,3026481920.0,1191100032.0,5.4,1284567040.0,5.836,17067933696.0,0.204,1.253,36.401,3158190080.0,1500179584.0,0.02271852,0.437,220106028.0,218437624.0,8669278.0,0.0394,2.73,0.044499997,0.0032,0.94884,194200.0,0,468886395.86824536,0,19.58148148148148
2,Hold,1.81818,9.0,"4D Molecular Therapeutics, Inc.",FDMT,FDMT,Healthcare,CA,NasdaqGS,False,False,9.84,55.11,2.235,0.14685309,0.30241424,0.9504558,2.921,1241459.0,459552288.0,189404272.0,1.0917565,5739.523,0.0,0.0,0.0,-3963.7334,-0.2518,-0.38869998,2.0,33000.0,0.001,-170188992.0,-215823008.0,-196144000.0,-3.53,293224992.0,6.279,23077000.0,8.456,8.746,9.013,-166388992.0,-94590752.0,0.0,0.0,46702467.0,35660603.0,4488864.0,0.096099995,6.61,0.1,0.03946,0.86934996,227.0,0,2560412.7371574393,1,0.0
1,Buy,1.76471,17.0,"Equity Lifestyle Properties, In",ELS,ELS,Real Estate,IL,NYSE,False,False,62.38,88.7,3.4375,-0.082916796,0.024894547,-0.019209351,0.724,1844139.0,12653804544.0,15435757568.0,6.891295,10.062,0.23969,0.53327,0.48259,0.30725,0.05829,0.23188,-0.01,1534018944.0,8.084,818046976.0,740297984.0,367696000.0,1.94,9908000.0,0.051,3274923008.0,0.038,0.507,9.052,579521024.0,430173248.0,0.031908054,1.0232,193789749.0,191078630.0,6053456.0,0.0312,3.43,0.042,0.012949999,1.0042,3800.0,0,361789992.04595673,0,32.154639175257735
0,Strong Buy,1.375,7.0,Golar LNG Limited,GLNG,GLNG,Energy,UNK,NasdaqGS,False,False,38.07,74.44,2.588583,0.016555429,-0.069889024,-0.046969395,0.205,1235200.0,3894561024.0,5464947200.0,2.0644217,20.323,-0.02399,0.48384,0.21767001,0.00201,0.00090000004,0.00921,0.17,268899008.0,2.576,130105000.0,58530000.0,-6452000.0,-0.06,784841984.0,7.674,1956120064.0,1.323,1.473,18.441,417931008.0,-799868352.0,0.02617801,33.3333,102300000.0,84593698.0,6974687.0,0.0682,5.22,0.0723,0.056999996,0.90538,474.0,0,106074511.36055529,1,0.0
2,Hold,1.81818,18.0,"Procore Technologies, Inc.",PCOR,PCOR,Technology,CA,NYSE,False,False,70.04,108.75,40.0,0.11174607,0.006304556,-0.0034206153,0.905,1694612.0,10519503872.0,9970991104.0,8.639447,8.09,-0.115830004,0.80223,-0.07744,-0.09036,-0.05222,-0.115430005,0.139,1232483968.0,8.258,988737984.0,-95446000.0,-142756992.0,-0.96,620880000.0,4.134,72367000.0,1.155,1.293,8.107,165188000.0,134979504.0,0.0,0.0,150192801.0,136801611.0,11733878.0,0.078099996,7.47,0.1191,0.09031,0.95559,4203.0,0,8926483.286049094,1,0.0
3,Sell,2.33333,4.0,"Kforce, Inc.",KFRC,KFRC,Industrials,FL,NYSE,False,False,27.24,81.47,1.63,-0.49150646,-0.11226404,-0.35346517,0.661,281364.0,506636768.0,565383744.0,3.5842106,0.415,0.03222,0.27187002,0.04682,0.04453,0.103240006,0.29142,-0.062,1361444992.0,74.86,370129984.0,63745000.0,43864000.0,2.38,2472000.0,0.14,86416000.0,1.942,2.038,7.6,71383000.0,71279128.0,0.055756696,0.6471,18599000.0,16529609.0,813401.0,0.0437,3.0,0.060700003,0.04638,0.96019995,1600.0,0,11370526.315789474,0,11.445378151260504
1,Buy,1.5,2.0,TriMas Corporation,TRS,TRS,Consumer Cyclical,MI,NasdaqGS,False,False,36.89,40.34,0.772908,0.3193848,-0.027039286,0.2899864,0.615,496426.0,1499267072.0,1963507200.0,2.0959036,2.016,0.038310003,0.2259,0.13447,0.09852,0.02947,0.053639997,0.142,973840000.0,23.981,219990000.0,130950000.0,37310000.0,0.91,30280000.0,0.745,494520000.0,1.287,2.591,17.601,88550000.0,20548750.0,0.0043549263,0.1758,40641562.0,31627264.0,2943861.0,0.072399996,5.56,0.0962,0.22137,0.94701,3900.0,0,28096130.901653316,0,40.53846153846154
3,Sell,2.33333,2.0,Standard BioTools Inc.,LAB,LAB,Healthcare,CA,NasdaqGS,False,False,1.27,49.46,0.92,-0.32446808,-0.024877159,-0.006220953,1.306,1333265.0,485133760.0,180545040.0,1.0291734,1.048,-0.69948995,0.49074,-0.70705,-0.29424,-0.13623,-0.29542,-0.142,172271008.0,0.458,84540000.0,-121805000.0,-138080000.0,-0.37,28451000.0,0.371,111648000.0,2.568,5.162,1.234,-92879000.0,-199256496.0,0.0,0.0,381995102.0,48217174.0,12049852.0,0.0315,9.97,0.0495,0.026619999,0.72984004,814.0,0,90476499.18962723,1,0.0
3,Sell,2.86667,15.0,Olin Corporation,OLN,OLN,Basic Materials,MO,NYSE,False,False,23.41,67.25,1.785714,-0.48808223,-0.009469517,-0.014515,1.662,2644328.0,2683758336.0,5774658560.0,1.3712511,0.867,-0.00212,0.08692,0.10757,0.02707,0.01593,-0.00803,0.07,6663300096.0,57.541,579200000.0,716800000.0,-14100000.0,-0.11,223800000.0,1.952,3284100096.0,0.839,1.479,17.072,457900000.0,375187488.0,0.033444818,1.5385001,114641535.0,113993810.0,8758181.0,0.0764,3.19,0.0983,0.00467,0.93177,7676.0,0,192367625.1171509,1,0.0
0,Strong Buy,1.375,8.0,AdaptHealth Corp.,AHCO,AHCO,Healthcare,PA,NasdaqCM,False,False,9.14,41.579,6.37,-0.15760368,-0.0036300402,-0.022627076,1.618,1015425.0,1236621568.0,3096398336.0,0.7616032,0.955,0.02487,0.21582001,0.19519,0.071,0.036989998,0.05514,-0.007,3240756992.0,24.064,699419008.0,632555008.0,73759000.0,0.54,70208000.0,0.53,1950128000.0,0.746,1.058,12.001,552340992.0,235096624.0,0.0,0.0,135297767.0,89446763.0,10353141.0,0.0765,9.93,0.0999,0.08135,1.03676,10500.0,0,162497125.23956338,0,16.925925925925927
1,Buy,1.68293,36.0,PDD Holdings Inc.,PDD,PDD,Consumer Cyclical,UNK,NasdaqGS,False,True,128.48,212.6,16.53,0.028992414,0.019269925,0.12887815,0.39,8775167.0,182396174336.0,341752381440.0,0.49598706,0.834,0.23906,0.57445,0.22566,0.24804,0.11472,0.31801,0.071,409621528576.0,294.474,235307892736.0,92433162240.0,97922613248.0,9.28,387131080704.0,69.282,10963319808.0,1.99,2.357,259.039,94228070400.0,79216779264.0,0.0,0.0,1419646462.0,3050825406.0,21087476.0,0.0149,2.2,0.0247,2.0000001e-05,0.31343,23465.0,0,42323047.1396199,0,13.844827586206897
3,Sell,2.5,15.0,Liberty Global Ltd.,LBTYA,LBTYA,Communication Services,UNK,NasdaqGS,False,False,11.0,24.925634,1.978025,0.02995658,-0.042729106,0.007773628,0.963,1941681.0,3754801664.0,11583259648.0,0.28992382,2.5,-0.71666,0.65713,0.23025998,0.027660001,0.0016,-0.20218,0.2,4632999936.0,13.13,3044499968.0,1066800000.0,-3253499904.0,-9.54,3304499968.0,9.698,10928700416.0,0.917,1.02,37.941,1519500032.0,-306024992.0,0.0,0.0,174354669.0,270126088.0,6525630.0,0.019199999,3.61,0.0431,0.03877,0.98547995,6820.0,0,288044606.52065045,1,0.0
2,Hold,1.81818,10.0,Utz Brands Inc,UTZ,UTZ,Consumer Defensive,PA,NYSE,False,False,12.23,30.09,9.55,-0.27590293,-0.040543575,-0.08004654,1.028,888182.0,1054249216.0,2700549376.0,1.4408576,1.895,0.01275,0.34761003,0.08140001,0.01991,0.00934,0.013459999,0.029,1425380992.0,16.898,495476992.0,116024000.0,18174000.0,0.21,54600000.0,0.633,1054200000.0,0.712,1.288,8.488,102466000.0,20957750.0,0.00973236,1.1524,86201901.0,67093526.0,6509655.0,0.075500004,7.56,0.1339,0.18163,0.96105003,3000.0,0,124198868.99151744,0,58.23809523809524
2,Hold,1.91667,10.0,NiSource Inc,NI,NI,Utilities,IN,NYSE,True,False,43.25,44.52,1.571709,0.23819065,0.027520968,0.08235127,0.601,4304390.0,20364478464.0,37939679232.0,2.2923622,6.189,0.14463,0.50407004,0.43045,0.20459999,0.03224,0.09305,0.183,6130299904.0,13.172,3090099968.0,2638799872.0,884600000.0,1.88,335400000.0,0.712,15796200448.0,0.336,0.586,18.867,2061600000.0,-463437504.0,0.025566867,0.5798,470855009.0,469145805.0,10647739.0,0.0226,1.99,0.028900001,0.00269,1.00043,7687.0,0,837239648.4867758,0,23.00531914893617
1,Buy,1.6,5.0,Dorian LPG Ltd.,LPG,LPG,Energy,CT,NYSE,False,False,26.9,51.659,5.07,-0.17937768,-0.11118453,0.062483057,0.919,541925.0,1147223680.0,1559679744.0,1.1086383,4.863,0.15268,0.58496,0.42388,0.18596001,0.02484,0.045450002,-0.257,320692000.0,7.543,187593312.0,135934240.0,48964440.0,1.13,277921440.0,6.517,690377536.0,3.167,3.323,24.264,132603184.0,96916200.0,0.105144575,2.8319001,42647720.0,36662112.0,1050314.0,0.024600001,1.84,0.0335,0.14468001,0.64880997,587.0,0,28452750.412133202,0,23.805309734513276
1,Buy,1.68182,21.0,"Five9, Inc.",FIVN,FIVN,Technology,CA,NasdaqGM,False,False,21.56,211.68,3.48,-0.30271667,-0.13671258,-0.26098332,1.197,2009040.0,1665783552.0,1829411584.0,2.3220248,1.654,0.00798,0.55288,0.06372,0.02932,0.00468,0.014199999,0.124,1105816064.0,14.602,611382016.0,70460000.0,8828000.0,0.12,635875968.0,8.23,799504000.0,3.804,4.436,9.285,174382000.0,221076368.0,0.0,0.0,77262690.0,69782889.0,6686646.0,0.0865,3.71,0.114300005,0.01651,1.25245,3073.0,0,86107054.38879913,0,179.66666666666666
3,Sell,2.88889,20.0,"Under Armour, Inc.",UAA,UAA,Consumer Cyclical,MD,NYSE,False,False,4.78,52.945,1.4925,-0.47702408,-0.04035329,-0.25162235,1.76,12657879.0,2014819968.0,2814499840.0,1.0933211,0.55,0.01985,0.48068002,0.06853,0.02152,0.02809,0.055019997,-0.042,5114713088.0,11.892,2458565120.0,350496000.0,101547000.0,0.22,910985024.0,2.124,1675724032.0,0.81,1.532,4.372,-163442000.0,-172015632.0,0.0,0.0,188834386.0,308441852.0,42544214.0,0.0992,3.6,0.2656,0.00236,1.03711,6500.0,0,383285460.2012809,0,21.727272727272727
2,Hold,2.025,35.0,Adobe Inc.,ADBE,ADBE,Technology,CA,NasdaqGS,True,True,333.26,699.54,0.207031,-0.33041328,-0.04966354,-0.13961267,1.49,4277801.0,139502632960.0,140212633600.0,11.89195,6.049,0.30012,0.89138,0.39084,0.36289,0.18094,0.52875,0.107,23181000704.0,53.629,20662999040.0,9059999744.0,6957000192.0,16.03,5944999936.0,14.202,6655000064.0,0.87,1.019,28.024,9792000000.0,8503625216.0,0.0,0.0,418600000.0,417365130.0,11240999.0,0.0269,1.97,0.0269,0.00183,0.86788005,30709.0,0,237475023.69397658,0,20.78976918278228
2,Hold,2.08333,11.0,Tanger Inc.,SKT,SKT,Real Estate,NC,NYSE,False,False,32.7,42.2,4.05,-0.042459726,-0.018377589,0.011715187,1.355,882012.0,3700790272.0,5328752128.0,5.8268,9.498,0.17937,0.73507005,0.53180003,0.33226,0.04504,0.16929,0.089,561024000.0,5.042,412390016.0,298351008.0,99742000.0,0.88,10299000.0,0.091,1612091008.0,0.682,1.445,5.612,280260992.0,220740624.0,0.03510671,1.2699,113174006.0,110453303.0,3936016.0,0.0348,4.25,0.0543,0.02385,0.95815,372.0,0,287257841.76764077,0,37.159090909090914
4,Strong Sell,3.0,6.0,Brandywine Realty Trust,BDN,BDN,Real Estate,PA,NYSE,False,False,3.69,37.05,0.9375,-0.42343748,-0.11088619,-0.1605528,1.451,2447787.0,642852032.0,2861259520.0,0.7285291,9.332,-1.06119,0.39154997,0.1618,0.06545,-0.01863,-0.29875,-0.053,306596000.0,1.773,120047000.0,49606000.0,-326672000.0,-1.89,122645000.0,0.706,2337487872.0,2.374,2.78,5.065,149859008.0,4524500.0,0.16260163,5.4286,173699039.0,167649101.0,12422133.0,0.0715,5.45,0.1146,0.032420002,0.88969004,285.0,0,461498099.1115498,1,0.0
2,Hold,2.25,9.0,Abercrombie & Fitch Company,ANF,ANF,Consumer Cyclical,OH,NYSE,False,False,68.48,196.99,6.25,-0.5717056,-0.22771038,-0.25048906,1.443,2015793.0,3223341056.0,3734246144.0,2.4941726,0.732,0.106079996,0.62711,0.16989,0.13881,0.14045,0.43403,0.066,5099753984.0,103.035,3198089984.0,866382016.0,541001024.0,10.52,603524992.0,12.822,1099480960.0,0.749,1.435,27.456,563150016.0,293584992.0,0.0,0.0,47069818.0,45969326.0,5756976.0,0.1223,3.28,0.2056,0.02303,1.0320201,6600.0,0,40045198.13519814,0,6.509505703422054
2,Hold,2.2381,18.0,"The Hartford Insurance Group, I",HIG,HIG,Financial Services,CT,NYSE,True,False,124.46,135.17,3.33,0.029190421,-0.052487023,0.011997024,0.68,1446928.0,34994622464.0,35883622400.0,2.0444503,1.308,0.11825,0.35419998,0.16459998,0.18549,0.03281,0.19549,0.076,27441999872.0,95.268,9720000512.0,4517000192.0,3224000000.0,11.01,3815000064.0,13.568,4369999872.0,1.013,1.75,60.877,5827999744.0,6151625216.0,0.016372288,0.1844,281171656.0,279757363.0,3826493.0,0.0136,2.56,0.018,0.00336,0.9448,19100.0,0,71784087.12650098,0,11.304268846503179
