recommendationClass,numberOfAnalystOpinions,allTimeHigh,allTimeLow,52WeekChange,fiftyDayAverageChangePercent,twoHundredDayAverageChangePercent,beta,enterpriseValue,priceToBook,enterpriseToRevenue,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,grossProfits,trailingEps,totalCash,totalCashPerShare,quickRatio,currentRatio,bookValue,operatingCashflow,freeCashflow,trailingAnnualDividendYield,payoutRatio,sharesShort,sharesPercentSharesOut,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,fullTimeEmployees,_debtToEquity,_PER,sector_Basic Materials,sector_Communication Services,sector_Consumer Cyclical,sector_Consumer Defensive,sector_Energy,sector_Financial Services,sector_Healthcare,sector_Industrials,sector_Real Estate,sector_Technology,sector_Utilities,state_AL,state_AR,state_AZ,state_BC,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NSW,state_NV,state_NY,state_OH,state_OK,state_ON,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UNK,state_UT,state_VA,state_VT,state_WA,state_WI,In_SP500_False,In_SP500_True,In_NASDAQ_False,In_NASDAQ_True,has_benefits_0,has_benefits_1
4,-1.292924517464899,-0.7585189158303435,0.19681273297970558,-0.4500060228955579,-0.24442750803241098,-0.723434459788474,-1.163269667358631,-0.44865821207109546,-1.0899677360852404,-0.33558648523315326,0.31720729023001293,-1.1602323352163644,-0.1609412057417726,0.1842714437187843,-0.14247508964883995,0.022968530291410806,0.017487678605452223,-0.1868861032427857,-0.43546438811294813,0.19641573425164938,-0.8788980318873071,-0.3353135233724592,-0.7973727317462581,-0.7417313107586523,0.9301153666978447,-0.40413858039249717,-0.26493822906101644,0.6821069127775837,-0.1823834122852683,-1.9903874430337276,-0.7540646015416972,-0.8779420432180266,-0.7344320650886204,-0.4008255138575342,-0.22958047426626707,-0.9334236463433447,-2.9005922241814495,-0.37666352303172507,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,-0.5612964335161776,-0.38418056593631167,0.8845044461465126,-0.6322013695215188,-1.1605378114442664,-1.4773924723141378,-0.8204869802746897,-0.41918039328100426,0.5143359648739156,-0.08016404461527293,-0.3168973930921368,1.1736199757099826,-0.8517042977780682,0.08682841939484799,-0.7169382334370239,-0.3699322607861441,0.1513421950103969,-0.5610777126493767,-0.4038134831951993,-0.5674168533143765,-0.06425280542204365,-0.2788048246024261,-0.10381653505477266,-0.518046611451397,-0.8387498723863174,-0.3917595498625055,-0.2907129320945071,-0.6773160176053347,-0.394869318861172,-0.763104536620723,-0.6461270368266667,-0.23703525326023495,-0.6011854001469579,0.3196006328109881,-0.014540711430614668,-0.6090563877478443,-1.4920464788973853,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,-1.292924517464899,0.16681586731501571,-0.7842691947718533,2.0939357282160596,-0.7301826970901989,0.31620800245200337,-0.02182071950550656,-0.42607874212112484,0.05049220254710946,-0.32391918163126177,0.027246207268430186,-0.4830074372985321,-0.3122772786688204,0.1525024978260007,0.6331031492201702,0.3339714843300223,-0.02907041405713728,0.8871569190090798,-0.374552777494572,0.397982667081573,-0.6625422106005396,0.11054126081309712,0.5745818772558574,0.4573540156085044,0.5340100411877554,-0.4031980513156685,-0.3413501115537835,-0.6773160176053347,-0.394869318861172,-2.189490054756882,-0.6766753749953633,-0.8284861511897237,-0.6150780312423562,1.1142547768787494,-0.9881504056627654,-0.18428862328340007,-0.5604553547113087,-0.1919056155636496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,0.7800217203898111,-1.0961773701333768,-0.3687887847335741,-0.37889265831573943,4.276235167458937,4.010571032564447,2.751761022686384,-0.42347111841681945,0.5211826656767043,-0.33501455858600176,-0.19574867894230905,-1.2108092506695258,-0.7544801121558233,0.1059390824752157,-0.5498722684192886,-0.3886956658366388,0.34339432724357843,-0.40509781447925597,-0.41171309007920004,-0.5585761983656956,0.1304256800272527,-0.33427772237667447,-0.48679714729092544,-0.24696248417918765,-1.3942837952267495,-0.5365339259426003,-0.4493697847490689,-0.6773160176053347,-0.394869318861172,1.2032936634031466,2.337431343125005,-0.24249778721121582,3.617763782754802,3.7656452691826,-0.8669809760367604,-0.5170850334698219,0.3054297356601218,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2,1.3897117903470788,-0.27065591625762014,-0.4883873435451927,1.458955397148413,2.5380107234133837,3.029269058587642,-1.4834321771223122,-0.28341630453483635,1.8204952517811512,0.2939331752865531,-1.3665564202868792,-1.4984751836392765,-1.8293452592112014,0.2714005274867843,-1.210716862795548,-1.9928375432137968,2.5549037287165777,-0.5655568017281368,-0.4449459532657529,-0.8379408947440107,1.1038630983543967,0.9380311674455571,0.8288096205475477,0.5019690934214494,-1.2134718759750933,-0.48953895193521296,-0.4158086331840749,-0.6773160176053347,-0.394869318861172,0.6933789010725369,0.38844476931338845,-0.09408753547178242,0.34981051094899707,-0.5199859468566218,1.0389214363010777,-0.7247630106109626,0.9702432324436937,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,-0.1954823915418171,-0.5923999757902351,-0.5394658947043215,0.420213421069766,4.114695517703995,2.323920541856344,1.3388699469901386,-0.4454161364959567,0.36154724457184445,4.604715892861899,-0.16391645706069502,-1.704790093368596,-0.7402973880202949,-6.238702830626162,-4.499836554740381,-2.6103775254327375,1.6557505641703187,-0.6390363831794177,-0.46663429792070704,-1.0660297924199766,-0.15544096357388165,-0.36328015025864663,3.245426670444493,2.898883139140061,-1.3984827598410439,-0.47521203984805255,-0.40075268078741755,-0.6773160176053347,-0.394869318861172,0.8860529906365051,2.439259272791234,1.6170246999724027,1.5188101791642818,0.35793920993706435,0.27626523862741714,-1.7248983720862365,-1.9789651210167634,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2,-0.9271104754905383,1.9674042921248942,0.022398168046095065,-0.4742717826287372,-0.8241175573888961,0.21845200910754653,1.8608740389961407,-0.4600961293681219,-1.0145548514969456,-0.2968098585562785,-3.0873591245900074,2.1542285557076246,-3.451171836405508,-0.11219855031445766,-2.4155527493437234,-1.066527830891222,0.3375745656607547,-0.5496047386683065,-0.4398458255608331,-1.4161197283877385,-0.8596632254054843,-0.03424070059770047,1.264032212656816,0.9948513616045177,-0.026202412157704906,-0.4353511119873581,-0.34727663572117307,-0.6773160176053347,-0.394869318861172,-2.3739388368802037,-0.8334903866813554,-0.589181804203723,-0.8531141466519226,1.001782390911833,-3.0283323519325034,-1.3835203135468195,-2.68292769896999,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,0.9019597343812646,0.1203836161204062,1.7453649059259757,-0.6705299546365847,-0.8934192174901522,-0.6840354824956806,0.928226727945417,-0.1482803673935055,-0.04645732653802683,-0.13215217684134847,0.2168849885338157,0.6001554094890119,0.5753517346996236,0.19431152610179675,0.21775675720542018,0.011455272854509575,-0.09890755305102145,-0.3613578831403018,-0.12248638518134189,-0.17489177359294653,0.39930900546190845,-0.30999394347549936,0.2580353424729201,0.017324663863837308,0.30251202030115637,-0.19747622243727286,-0.11130735304845467,-0.4168048104590506,-0.23737473641419815,0.5500317198581495,-0.0982927344911845,-0.8637068067466215,-0.28796012164016804,-0.5481511423374493,0.7692840481696939,0.588109900283288,0.5703951902701646,0.10730680037651025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0,3.480948730300518,1.281737861494676,-0.621316158391023,1.5830821322277286,0.6241868638475454,1.300270278463731,0.04951983973531358,2.273135408647619,0.523391297977404,-0.22806427556866268,1.173375591541104,1.2981169983639185,1.4614093667007793,0.2759796266641076,0.7453196753391129,0.5299578665934443,0.10187422155639561,-0.48163018290041804,5.440611618976616,0.16458937643639834,2.029383628369265,2.3919504985287094,-0.05688943666331404,-0.35926526012238424,1.1751509281279637,6.59855025557544,6.322288933538509,-0.3752510063355571,0.02518746661589942,1.933375666993959,-0.945501109314207,-1.2984334200329553,-1.0027134600476177,-0.39102890528547674,-0.6034736116118012,1.1156209519301261,1.1256446197641388,0.9322014786131761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0,-0.5612964335161776,0.13422664792666425,-0.41612988092983977,2.2740459323085918,0.9500363168734534,1.6418268447867879,0.48800327702035523,-0.30794914143262575,0.9156789458197695,0.4743188397981507,1.3385052535313426,1.4703119428221436,0.9771821545962869,0.302347840800309,0.9933349960744303,0.3333334410633491,0.5063476515626415,-0.5658695872783296,-0.38421993950204214,-0.15367420171611249,0.3122309922367074,-0.08142719040567109,2.9807041458254218,2.69812480232392,-0.336789312582397,-0.3450086804293061,-0.26721658788642905,-0.6773160176053347,-0.394869318861172,-0.13020450437927533,-0.3141679453835892,-1.3763334708437407,-0.3243156290562634,-0.5125443065790788,0.11775215929250615,-0.9356044765592576,-1.6783431695587425,0.21017173826024746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,0.29226966442399704,1.0512911807057084,-0.7239248698506265,0.05023303087618108,-0.33991255159948985,0.035399573076159395,-0.6029852752721888,0.152457037909003,0.6407543322458007,0.03913985398053948,0.9882237992967297,0.6289844069185918,0.7162523445501672,0.28750956306140235,1.4240497345412761,0.4945770754775262,-0.07853838751113859,-0.20235022084431534,-0.05808371613088857,1.1565108616783901,0.7285727119883518,0.23299595631475742,0.5703300163507234,0.7707030432072735,0.8248609949480162,0.05781085477508956,0.17132636389438088,-0.3213998288280645,-0.23609255528165832,0.4160991312742051,0.04833956569052842,1.8096132912366125,-0.1328643148402799,-0.5214931145077698,-1.4188544490300965,0.46637234129091687,-0.6106792973720282,-0.07816778071773016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
4,-1.4148625314563523,-1.090645721863856,-0.6939473665026622,-1.0199302491982045,-1.1503183102353653,-1.2100680339238028,0.21830116281725417,-0.45473340579776766,-0.987065436857113,-0.37579292852790697,-0.6661206121311867,-0.19934875224545484,-0.7450115321221609,0.027951797712896315,-0.9430933502373998,-1.8344940026458354,-0.5703082412597398,-0.31068662400907626,-0.36823564044620843,-1.080174840337866,-1.183090046400858,-0.6335091211589271,-1.1234613756809535,-0.5403368591517689,-1.1666518961732877,-0.43315056113203,-0.36359562962973,-0.6773160176053347,-0.394869318861172,0.6187381368527682,2.4148205696713387,2.760056308434164,3.703005409000401,3.297292921588371,0.2134388946160506,-0.052880140406148086,-0.05067016792558147,-0.543218311336196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1.2677737763556254,1.2595284458782046,-0.1271000304684281,0.767188173932814,-0.8401102798094342,0.15640616836845544,1.5807318429529196,1.1311911041308602,0.9756297960316365,-0.057744520046932375,0.7236183949822863,0.24183757178443044,0.7108531587558232,0.2628831525900308,0.5624876382332924,1.0966015947700891,-0.07271862592831489,0.16250786774452397,0.6439084614097241,1.8513863406447053,0.43637498970152044,-0.4062083470839467,-1.4474336169501314,-1.6550829354084267,0.6489185829731297,1.1583381122750611,0.6996132238961505,-0.30528180487559353,-0.2650840953340863,0.5963610820230523,-0.3610087930300545,0.8207517928522032,-0.4476277646852286,-0.5563463683245259,0.045504701364349996,1.662046576062784,1.0481571372870706,-0.17449211993698077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2,0.9019597343812646,-0.1896305085254691,1.0844582866596875,-0.15042828497273794,0.057643151774992234,-0.22707024835972744,-0.13666161974682708,-0.17223053852137407,-0.5090358685704255,0.2855830462381406,0.9396711916825786,1.0708710267009058,1.810618656708237,0.32323319497739106,-0.031318591116024884,-0.0823618248995848,-0.17747433441914115,-0.5344909408829929,-0.31064921016663893,-0.14836980874690392,-0.46149221350665137,-0.616475949228245,-0.6529816320138017,-1.0149708153062091,0.699430007110965,-0.19831487172557494,-0.06883553013710474,1.0828784128083069,0.5321476399651137,-0.035330830153560255,-0.6053958445945892,0.26758844019534817,-0.591930301142379,-0.5119791187098983,0.8270598805698841,-1.1240976988630933,0.34189925212225425,0.014250329163382102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2,0.7800217203898111,0.43195952558741857,2.192613683148591,-0.24981050086352857,0.15656519687757062,-0.03252142204646862,0.40796264957943484,-0.15239485921700893,0.09422127357886177,-0.044361436503586205,0.40432260537379944,0.003503584041301896,0.25261417695648997,0.19084432907591195,-0.15930093759796674,0.0705005786099307,-0.3695264666523227,-0.22489580330220876,-0.2713324579121147,0.2529959259232069,0.5629632706598661,0.381575854710099,-0.7715219642586283,-1.1094402242925576,0.7418762480034672,-0.3430290428991969,-0.14888444329331188,-0.4887073189826688,-0.2977084819287105,0.21499516677087677,0.29679963261378256,1.7368196065813666,2.4955105992303737,-0.22712443264293405,1.747854583169717,1.2923822283559803,0.4318384852300978,0.0012995911085191443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,-0.5612964335161776,1.0901691546914505,-0.6005109924310851,-0.05567152060665577,-0.08318529571509069,-0.2560793015564428,-0.5681850024717887,-0.31617041451787326,-0.8704285121145583,-0.3624098449845608,-0.0315079508557562,-1.0412598679426965,-0.4876676143561938,0.13422987653318588,0.38204047109027245,0.18519815775243215,-0.28804980449279116,5.87732820321772,-0.076297582418256,4.2767316192658145,-0.9050112688810287,-0.28041607059586904,-1.243132236462299,-0.5188992652507434,2.17281868702355,-0.15942430036060598,-0.1422500487265697,-0.6773160176053347,-0.394869318861172,-1.401722219987802,-0.14717014073097426,1.1626608927989197,0.08739647766836113,-0.5222467021012629,0.957196678294819,0.6466917795464335,-0.5479540780690427,-0.395884443662877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,0.048393636441089974,0.2694838712177002,-0.6596873626764173,0.32551431380037554,-0.26920220711814496,0.4836683977645852,0.5019233861405152,-0.30863142895636947,-0.5638318469961131,-0.3394183937690687,0.10119686594490979,-1.001304104734699,-0.2807287758332557,0.16195649793133599,0.3801856546666021,0.19473937109434775,-0.49174145989162005,1.3583746060854618,-0.21213795499787547,1.2343086252267819,-0.3520910147798333,-0.372947626219304,-0.42353816073207745,-0.10795235319221629,1.3260503408661155,-0.2018668397063586,-0.1254027621487619,-0.031376753223587614,-0.2561088345295361,-0.6741127657780648,-0.42210555082979173,-0.08895428262428046,-0.29704125849131074,-0.5233770740717048,0.3560040144692765,0.7556141356610394,-0.5951140678458197,-0.32455492075637876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0,-0.9271104754905383,0.02818404792198188,-0.58759135811546,0.011077732842524678,0.025054246578924574,1.0711862174112978,0.15392065813651407,-0.42871302476873985,-0.5526493807556383,-0.2354421293169176,0.02500271275792453,-0.4844080288033888,-0.011740519217380313,0.1584400042652727,-0.01634757283925714,-0.1416391503429755,-0.474282175143149,-0.3469572364094276,-0.4200766208230158,-0.34286421761788277,-1.1063539181980535,-0.5336118695654674,-0.27064517567942087,0.27712416499018827,0.46040869726724865,-0.3909391412050604,-0.3079497557885307,-0.37029017846840856,-0.148263147702681,-1.3478165820835188,-0.5259700390893449,0.5699197064898663,-0.5718960312503909,-0.41674496275298667,0.4813731042616345,-0.2837755333009166,-0.730409124321978,0.2980510891084858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1,1.7555258323214393,0.5603708175012445,4.060095346259177,-0.1506389514848604,-0.29205248608053225,-0.6541950153720929,-0.2201822744677875,-0.3406202818834543,0.9733719207590287,-0.10830283565512899,-0.3917369750897809,1.2243137627431602,-0.7902189653041579,0.08970405564311044,-0.5383459092150515,-0.5352649518317926,0.1920805260901627,-0.4556439593904044,-0.30256146489872643,-0.6664321887396021,0.8526665010549244,0.9007423315973072,0.40931363364973433,0.05588371692829617,-0.5303274908900639,-0.33798978641099564,-0.17001619784800429,-0.6773160176053347,-0.394869318861172,-0.24517693389246403,-0.415995875049818,-0.9504216366417721,-0.5380486962288142,0.580340636459585,-0.18599363397653915,-0.07867465814907516,-0.045591398805600515,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0,3.480948730300518,0.5922059092024797,-0.7946798257381756,0.34436828672990066,0.18270229511135733,0.7950254867711063,1.6416323203536198,6.0342995386424425,2.8888519934171524,1.1320916766871434,2.054772623574108,1.0126297632906116,1.6565024072241568,0.43525157724402536,2.2739333766982823,2.9176972565426276,1.2425474917898374,-0.5566987149466781,6.395379307692446,0.09563226783668766,2.410961130669689,-0.44867618791112024,1.2448674787159537,1.0861811004156574,-1.185929544482514,6.602236707174558,6.322288933538509,-0.6673431990812353,-0.3867488383550865,2.3668557577761726,-0.9903053983673477,-1.851880646138177,-1.0550080331166443,-0.172678001245214,-1.1998418705601719,1.1013903064458572,1.7866399266481172,0.31636246277374686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
